Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
2019-08-14,19.4779,19.7017,19.3446,19.5677,19.5677,25452064,-1.370968,19.8311,18.8812,16.1269,1.235701,2019,8,2,3
2019-08-15,19.947,20.1263,19.682,19.8605,19.8605,11206311,1.496104,19.8438,18.9538,16.1542,1.280306,2019,8,3,3
2019-08-16,19.2988,19.5503,19.092,19.343,19.343,20882027,-2.605391,19.8332,19.0073,16.179,1.412927,2019,8,4,3
2019-08-19,19.1314,19.1754,19.0842,19.1281,19.1281,33545353,-1.111094,19.8349,19.0594,16.2027,1.330543,2019,8,0,3
2019-08-20,19.2614,19.4106,19.0394,19.1881,19.1881,5605735,0.313517,19.8316,19.1118,16.2263,1.318494,2019,8,1,3
2019-08-21,19.5514,19.8217,19.3196,19.5894,19.5894,10625475,2.091522,19.8418,19.1724,16.2525,1.393053,2019,8,2,3
2019-08-22,19.5094,19.6974,19.3249,19.513,19.513,7325775,-0.390124,19.8196,19.2259,16.2791,1.218567,2019,8,3,3
2019-08-23,19.2938,19.3927,19.1962,19.2951,19.2951,3035320,-1.116623,19.7947,19.2625,16.3043,1.229764,2019,8,4,3
2019-08-26,19.8432,19.9563,19.6763,19.7891,19.7891,9956075,2.560273,19.7944,19.3123,16.333,1.3684,2019,8,0,3
2019-08-27,19.3447,19.3841,19.2598,19.2991,19.2991,20464675,-2.475914,19.7693,19.3554,16.3587,1.476629,2019,8,1,3
2019-08-28,18.5961,18.6603,18.5483,18.6124,18.6124,19229614,-3.558048,19.6897,19.3797,16.3828,1.573812,2019,8,2,3
2019-08-29,18.7038,18.7672,18.6357,18.6991,18.6991,12673313,0.465413,19.6195,19.4028,16.4061,1.585243,2019,8,3,3
2019-08-30,18.4929,18.6828,18.3309,18.5205,18.5205,7617737,-0.955028,19.5398,19.4131,16.428,1.587632,2019,8,4,3
2019-09-02,18.0956,18.3128,17.9866,18.2032,18.2032,7278193,-1.713352,19.4385,19.4146,16.448,1.596644,2019,9,0,3
2019-09-03,18.3884,18.5166,18.2414,18.3695,18.3695,20235591,0.913786,19.3464,19.4222,16.4677,1.626057,2019,9,1,3
2019-09-04,18.5458,18.7017,18.2517,18.4065,18.4065,6174520,0.201233,19.2665,19.4281,16.4857,1.626852,2019,9,2,3
2019-09-05,18.1556,18.2802,18.0956,18.22,18.22,11497598,-1.013231,19.1778,19.425,16.5018,1.630108,2019,9,3,3
2019-09-06,17.7881,17.9342,17.6974,17.8432,17.8432,12549809,-2.067755,19.0576,19.4107,16.518,1.615333,2019,9,4,3
2019-09-09,17.9951,18.2176,17.8361,18.058,18.058,23804484,1.20373,18.9673,19.3988,16.5367,1.634812,2019,9,0,3
2019-09-10,18.2641,18.3944,18.0814,18.2113,18.2113,16741267,0.848868,18.8858,19.3849,16.5568,1.659712,2019,9,1,3
2019-09-11,18.1911,18.2269,18.1227,18.1585,18.1585,3891558,-0.289915,18.8154,19.3644,16.5766,1.644444,2019,9,2,3
2019-09-12,18.6252,18.7181,18.5442,18.637,18.637,5937853,2.635265,18.7542,19.3467,16.5981,1.729642,2019,9,3,3
2019-09-13,18.2368,18.4747,18.0668,18.304,18.304,15441975,-1.786682,18.7023,19.3199,16.6188,1.681299,2019,9,4,3
2019-09-16,17.8652,17.9271,17.7967,17.8586,17.8586,11536851,-2.433618,18.6388,19.2864,16.637,1.741378,2019,9,0,3
2019-09-17,17.5452,17.9004,17.3021,17.6557,17.6557,7487049,-1.135858,18.5622,19.2494,16.6549,1.743418,2019,9,1,3
2019-09-18,17.6405,17.8281,17.443,17.6304,17.6304,15136994,-0.143436,18.4642,19.206,16.6733,1.644055,2019,9,2,3
2019-09-19,17.7439,17.7785,17.6477,17.6822,17.6822,9476867,0.293805,18.3727,19.1699,16.6934,1.65382,2019,9,3,3
2019-09-20,17.5167,17.6907,17.4313,17.6048,17.6048,8981562,-0.437624,18.2882,19.1314,16.7139,1.646983,2019,9,4,3
2019-09-23,17.5781,17.7288,17.5361,17.6865,17.6865,13953030,0.464039,18.183,19.0981,16.7361,1.506407,2019,9,0,3
2019-09-24,17.4513,17.4922,17.3012,17.3418,17.3418,8927414,-1.949211,18.0852,19.0589,16.7574,1.475233,2019,9,1,3
2019-09-25,17.6684,17.854,17.5264,17.7117,17.7117,29067091,2.133181,18.0401,19.0208,16.7794,1.406242,2019,9,2,3
2019-09-26,17.7574,17.8092,17.6255,17.6771,17.6771,5181429,-0.195704,17.989,18.9823,16.802,1.396566,2019,9,3,3
2019-09-27,17.9503,18.0589,17.8528,17.9614,17.9614,15621252,1.608331,17.9611,18.9504,16.8233,1.447228,2019,9,4,3
2019-09-30,18.0249,18.2587,17.803,18.0366,18.0366,20489418,0.419091,17.9527,18.9292,16.8444,1.403349,2019,9,0,3
2019-10-01,18.1736,18.3106,18.0051,18.1418,18.1418,3907080,0.583246,17.9414,18.907,16.8658,1.393479,2019,10,1,4
2019-10-02,18.212,18.3936,18.0954,18.2766,18.2766,7470771,0.742817,17.9349,18.8848,16.8886,1.403905,2019,10,2,4
2019-10-03,18.3863,18.4239,18.3389,18.3765,18.3765,17602185,0.546856,17.9427,18.8532,16.9112,1.389434,2019,10,3,4
2019-10-04,18.5008,18.5828,18.4472,18.5291,18.5291,18657201,0.830222,17.977,18.8279,16.935,1.305303,2019,10,4,4
2019-10-07,18.7718,19.0027,18.6412,18.8714,18.8714,9836486,1.847606,18.0176,18.8095,16.9604,1.33895,2019,10,0,4
2019-10-08,18.9189,18.9733,18.839,18.8933,18.8933,5267501,0.116044,18.0518,18.7913,16.9832,1.3311,2019,10,1,4
2019-10-09,19.0402,19.1773,18.9233,19.0603,19.0603,16683659,0.883672,18.0968,18.7684,17.0068,1.334581,2019,10,2,4
2019-10-10,18.9856,19.0588,18.9243,18.9975,18.9975,17349627,-0.329374,18.1149,18.7463,17.0289,1.215131,2019,10,3,4
2019-10-11,19.2785,19.5291,19.1223,19.3722,19.3722,5516124,1.97238,18.1683,18.7314,17.0537,1.198078,2019,10,4,4
2019-10-14,19.2549,19.3192,19.0692,19.1331,19.1331,4856023,-1.234466,18.232,18.7095,17.0773,1.078607,2019,10,0,4
2019-10-15,19.6811,19.7349,19.5588,19.6123,19.6123,13633217,2.504785,18.3298,18.6976,17.1013,1.120887,2019,10,1,4
2019-10-16,19.6289,19.7839,19.3991,19.5535,19.5535,12372643,-0.299952,18.426,18.6885,17.1258,1.12639,2019,10,2,4
2019-10-17,19.0649,19.1489,19.0043,19.0882,19.0882,9945410,-2.379601,18.4963,18.6704,17.146,1.300449,2019,10,3,4
2019-10-18,18.9567,19.1993,18.8469,19.0887,19.0887,12032058,0.002785,18.5705,18.6472,17.1654,1.289355,2019,10,4,4
2019-10-21,19.0055,19.0979,18.7664,18.8581,18.8581,6502160,-1.207985,18.6291,18.6271,17.1843,1.33914,2019,10,0,4
2019-10-22,19.0605,19.1741,18.9516,19.0652,19.0652,2737788,1.09775,18.7152,18.6116,17.2037,1.235541,2019,10,1,4
2019-10-23,18.7874,18.9742,18.6574,18.8438,18.8438,7660887,-1.161089,18.7718,18.5971,17.2208,1.223368,2019,10,2,4
2019-10-24,18.7187,18.9433,18.4633,18.6876,18.6876,9698645,-0.829056,18.8224,18.5737,17.2366,1.245348,2019,10,3,4
2019-10-25,18.2158,18.365,17.9826,18.1311,18.1311,10941223,-2.977682,18.8308,18.5494,17.2514,1.401422,2019,10,4,4
2019-10-28,17.9914,18.1913,17.7931,17.993,17.993,4604730,-0.761676,18.8287,18.5267,17.2665,1.410183,2019,10,0,4
2019-10-29,17.4153,17.5489,17.1938,17.3267,17.3267,4761402,-3.703258,18.7879,18.4895,17.2785,1.62572,2019,10,1,4
2019-10-30,16.9897,17.0261,16.8802,16.9164,16.9164,8727182,-2.367866,18.7199,18.4361,17.2886,1.677055,2019,10,2,4
2019-10-31,17.0454,17.2563,16.9089,17.1191,17.1191,16955680,1.198443,18.657,18.3882,17.299,1.701998,2019,10,3,4
2019-11-01,17.2802,17.4159,17.1913,17.3268,17.3268,21074551,1.213272,18.5969,18.3488,17.3103,1.717939,2019,11,4,4
2019-11-04,17.5066,17.6152,17.3315,17.4398,17.4398,18427412,0.65169,18.5253,18.3018,17.3237,1.65827,2019,11,0,4
2019-11-05,17.0006,17.3203,16.8688,17.1871,17.1871,6344985,-1.448898,18.44,18.2596,17.3354,1.670481,2019,11,1,4
2019-11-06,17.17,17.2439,17.1065,17.1803,17.1803,4035302,-0.039458,18.346,18.2309,17.3464,1.643978,2019,11,2,4
2019-11-07,17.0869,17.3043,16.9685,17.1852,17.1852,10838765,0.028624,18.2554,18.2007,17.3568,1.647935,2019,11,3,4
2019-11-08,16.8604,16.9719,16.7811,16.8926,16.8926,15768410,-1.702985,18.1314,18.1681,17.3646,1.56192,2019,11,4,4
2019-11-11,17.2652,17.5081,17.0432,17.2859,17.2859,14799530,2.328313,18.0391,18.1498,17.3734,1.692006,2019,11,0,4
2019-11-12,17.4929,17.674,17.3372,17.5181,17.5181,3022661,1.343196,17.9344,18.1327,17.3829,1.601199,2019,11,1,4
2019-11-13,17.4217,17.5972,17.285,17.4602,17.4602,5070510,-0.330066,17.8297,18.1138,17.3923,1.600965,2019,11,2,4
2019-11-14,17.3922,17.5964,17.2652,17.4689,17.4689,7936415,0.049435,17.7487,18.0988,17.4037,1.546245,2019,11,3,4
2019-11-15,17.6857,17.8002,17.4116,17.5251,17.5251,11403830,0.321785,17.6706,18.0924,17.415,1.552586,2019,11,4,4
2019-11-18,17.1163,17.2299,16.8767,16.9894,16.9894,20671679,-3.056553,17.5771,18.071,17.4234,1.653999,2019,11,0,4
2019-11-19,16.8597,16.9962,16.8021,16.9384,16.9384,9248830,-0.300339,17.4708,18.0456,17.4313,1.611593,2019,11,1,4
2019-11-20,16.8845,16.9333,16.7298,16.7783,16.7783,11618172,-0.94518,17.3675,18.018,17.4398,1.608196,2019,11,2,4
2019-11-21,16.5163,16.638,16.4213,16.5428,16.5428,10814727,-1.403664,17.2603,17.9761,17.4485,1.618236,2019,11,3,4
2019-11-22,16.503,16.5897,16.4079,16.4945,16.4945,12777729,-0.291846,17.1784,17.9399,17.4557,1.518481,2019,11,4,4
2019-11-25,16.958,17.1597,16.7606,16.9623,16.9623,14975675,2.836056,17.1269,17.922,17.4653,1.684946,2019,11,0,4
2019-11-26,17.094,17.1701,17.0631,17.1392,17.1392,10039728,1.042917,17.1175,17.9117,17.475,1.50186,2019,11,1,4
2019-11-27,17.0698,17.1646,16.9084,17.0029,17.0029,7902357,-0.795483,17.1218,17.8991,17.4841,1.412272,2019,11,2,4
2019-11-28,17.171,17.267,17.0663,17.1623,17.1623,9960739,0.937816,17.124,17.8887,17.4939,1.402138,2019,11,3,4
2019-11-29,17.4996,17.6302,17.4025,17.533,17.533,15223488,2.159777,17.1343,17.8873,17.5045,1.459274,2019,11,4,4
2019-12-02,17.687,17.9041,17.5633,17.7797,17.7797,11999808,1.407409,17.1513,17.8891,17.517,1.484711,2019,12,0,4
2019-12-03,17.7309,17.9418,17.5841,17.7945,17.7945,10220301,0.082942,17.1817,17.8982,17.5295,1.439029,2019,12,1,4
2019-12-04,17.5049,17.6874,17.4385,17.6205,17.6205,21439806,-0.977483,17.2037,17.8964,17.5416,1.461789,2019,12,2,4
2019-12-05,17.8084,17.8433,17.7725,17.8075,17.8075,11349119,1.061018,17.2348,17.899,17.5552,1.47593,2019,12,3,4
2019-12-06,17.8257,17.9533,17.7841,17.9115,17.9115,6048892,0.583847,17.2858,17.898,17.5697,1.408747,2019,12,4,4
2019-12-09,18.1301,18.1976,18.0818,18.1493,18.1493,17156981,1.328049,17.3289,17.9002,17.5851,1.349561,2019,12,0,4
2019-12-10,18.4154,18.4836,18.2473,18.3151,18.3151,4162220,0.913053,17.3688,17.9037,17.6019,1.334612,2019,12,1,4
2019-12-11,18.6823,18.778,18.4978,18.5931,18.5931,5431552,1.517935,17.4254,17.91,17.6186,1.357487,2019,12,2,4
2019-12-12,18.4257,18.5262,18.3276,18.4281,18.4281,11538089,-0.887277,17.4734,17.9111,17.6356,1.383355,2019,12,3,4
2019-12-13,18.7735,18.9027,18.6509,18.78,18.78,14993206,1.909857,17.5361,17.9161,17.6545,1.430839,2019,12,4,4
2019-12-16,18.9585,19.0185,18.7575,18.817,18.817,3939199,0.196988,17.6275,17.915,17.6741,1.186509,2019,12,0,4
2019-12-17,19.424,19.5703,19.2375,19.3836,19.3836,10074962,3.010763,17.7498,17.9248,17.6948,1.292465,2019,12,1,4
2019-12-18,19.1277,19.2696,19.0112,19.1528,19.1528,6900993,-1.190391,17.8685,17.9266,17.7142,1.309784,2019,12,2,4
2019-12-19,19.5141,19.7907,19.3504,19.626,19.626,8854807,2.470546,18.0226,17.9392,17.7348,1.272589,2019,12,3,4
2019-12-20,19.6804,19.749,19.5809,19.6495,19.6495,14428125,0.11944,18.1804,17.9448,17.7573,1.256114,2019,12,4,4
2019-12-23,19.4872,19.7073,19.2034,19.4227,19.4227,15076884,-1.153799,18.3034,17.9506,17.7783,1.246972,2019,12,0,4
2019-12-24,19.2031,19.2908,19.1642,19.2518,19.2518,9313405,-0.880231,18.409,17.9433,17.7974,1.29143,2019,12,1,4
2019-12-25,19.1552,19.3641,18.9242,19.1329,19.1329,6481827,-0.617537,18.5155,17.9349,17.8159,1.281955,2019,12,2,4
2019-12-26,19.2028,19.3529,19.0809,19.2308,19.2308,3922126,0.511811,18.619,17.9378,17.8337,1.279577,2019,12,3,4
2019-12-27,19.3418,19.4684,19.2295,19.3561,19.3561,21184029,0.651263,18.7101,17.9431,17.8527,1.224737,2019,12,4,4
2019-12-30,18.9713,19.2667,18.8676,19.162,19.162,13724232,-1.002649,18.7792,17.9492,17.8691,1.249375,2019,12,0,4
2019-12-31,19.1146,19.3077,18.9386,19.1316,19.1316,5401936,-0.158813,18.8461,17.9505,17.8827,1.253587,2019,12,1,4
2020-01-01,19.8002,19.896,19.6283,19.7237,19.7237,19716954,3.095114,18.9513,17.9681,17.8998,1.35018,2020,1,2,1
2020-01-02,20.1497,20.295,20.0558,20.2008,20.2008,11292637,2.418753,19.0709,17.9984,17.92,1.408819,2020,1,3,1
2020-01-03,20.2941,20.3924,20.1915,20.2898,20.2898,7325292,0.440936,19.1898,18.0416,17.9389,1.409491,2020,1,4,1
2020-01-06,20.1965,20.3172,20.1373,20.2578,20.2578,10715694,-0.157905,19.2953,18.0869,17.9558,1.410183,2020,1,0,1
2020-01-07,20.2809,20.3899,20.143,20.2517,20.2517,5157756,-0.029876,19.3921,18.1454,17.9735,1.41353,2020,1,1,1
2020-01-08,20.3785,20.4741,20.3006,20.3962,20.3962,7430693,0.713053,19.4822,18.215,17.9926,1.394753,2020,1,2,1
2020-01-09,19.9635,20.1006,19.902,20.0388,20.0388,11673586,-1.751956,19.5628,18.2734,18.0103,1.45139,2020,1,3,1
2020-01-10,20.0308,20.0995,19.8563,19.9246,19.9246,6608056,-0.569864,19.62,18.3253,18.0293,1.423954,2020,1,4,1
2020-01-13,19.4648,19.5344,19.3234,19.3927,19.3927,18508497,-2.669666,19.6488,18.3644,18.0468,1.572056,2020,1,0,1
2020-01-14,19.4395,19.5333,19.393,19.4867,19.4867,26922418,0.484588,19.654,18.4104,18.0659,1.425845,2020,1,1,1
2020-01-15,19.6914,19.7701,19.5737,19.6523,19.6523,5945240,0.849703,19.6789,18.4598,18.0869,1.406321,2020,1,2,1
2020-01-16,19.5252,19.607,19.4018,19.4834,19.4834,3456506,-0.859471,19.6718,18.5058,18.107,1.309434,2020,1,3,1
2020-01-17,19.9719,20.0253,19.8674,19.9207,19.9207,3463935,2.24471,19.6854,18.5663,18.1291,1.40482,2020,1,4,1
2020-01-20,19.392,19.6523,19.265,19.5243,19.5243,10277105,-1.989673,19.6904,18.6111,18.1473,1.454932,2020,1,0,1
2020-01-21,19.1506,19.1882,19.0362,19.0738,19.0738,7912790,-2.307806,19.6815,18.6422,18.1646,1.535066,2020,1,1,1
2020-01-22,19.0821,19.2346,18.9735,19.1257,19.1257,9554916,0.27235,19.6812,18.6755,18.1809,1.530189,2020,1,2,1
2020-01-23,19.3854,19.552,19.2469,19.4132,19.4132,11228449,1.503355,19.6903,18.7144,18.199,1.56304,2020,1,3,1
2020-01-24,20.0952,20.1563,19.8249,19.8854,19.8854,4509104,2.432232,19.7168,18.7616,18.2195,1.647044,2020,1,4,1
2020-01-27,19.746,19.8017,19.6666,19.7222,19.7222,3138198,-0.820639,19.7448,18.8163,18.2385,1.640843,2020,1,0,1
2020-01-28,19.9878,20.13,19.8767,20.0187,20.0187,12384635,1.503385,19.7891,18.8779,18.2603,1.665912,2020,1,1,1
2020-01-29,19.8028,20.0564,19.7262,19.9791,19.9791,9021730,-0.198133,19.8019,18.9419,18.2814,1.525717,2020,1,2,1
2020-01-30,20.0111,20.0863,19.8257,19.9005,19.9005,6685771,-0.393426,19.7869,19.009,18.302,1.424624,2020,1,3,1
2020-01-31,20.031,20.2289,19.942,20.1394,20.1394,3662184,1.200576,19.7794,19.0819,18.3232,1.448751,2020,1,4,1
2020-02-03,20.2266,20.388,20.147,20.3081,20.3081,12379089,0.837856,19.7819,19.1489,18.3449,1.461081,2020,2,0,1
2020-02-04,19.7704,19.9107,19.6565,19.7967,19.7967,26026834,-2.518508,19.7591,19.202,18.3612,1.567852,2020,2,1,1
2020-02-05,20.329,20.3802,20.1636,20.2145,20.2145,13359832,2.1108,19.75,19.2662,18.3805,1.635771,2020,2,2,1
2020-02-06,20.6682,20.7415,20.5314,20.6045,20.6045,6632398,1.929102,19.7783,19.3351,18.4024,1.639146,2020,2,3,1
2020-02-07,20.3624,20.4126,20.325,20.3753,20.3753,10065414,-1.112434,19.8009,19.3919,18.424,1.656125,2020,2,4,1
2020-02-10,20.4915,20.7336,20.2245,20.4663,20.4663,3838047,0.44661,19.8545,19.4457,18.4467,1.520393,2020,2,0,1
2020-02-11,20.5371,20.6395,20.4843,20.5866,20.5866,16856902,0.587853,19.9095,19.5015,18.4708,1.521297,2020,2,1,1
2020-02-12,20.6453,20.9017,20.3775,20.6338,20.6338,8786879,0.229155,19.9586,19.5618,18.4938,1.51551,2020,2,2,1
2020-02-13,20.4356,20.5077,20.3575,20.4296,20.4296,3322603,-0.989392,20.0059,19.6142,18.514,1.520807,2020,2,3,1
2020-02-14,20.2727,20.3801,20.0876,20.1945,20.1945,8234803,-1.150876,20.0196,19.6599,18.5339,1.475064,2020,2,4,1
2020-02-17,20.2415,20.3142,20.091,20.1635,20.1635,10888796,-0.153644,20.0516,19.7002,18.5546,1.394501,2020,2,0,1
2020-02-18,20.5364,20.6042,20.4283,20.4959,20.4959,8676243,1.648854,20.1227,19.7438,18.5765,1.302011,2020,2,1,1
2020-02-19,20.6047,20.7899,20.4496,20.6346,20.6346,7690803,0.676646,20.1981,19.7846,18.5998,1.303581,2020,2,2,1
2020-02-20,20.5499,20.711,20.3285,20.4891,20.4891,4382384,-0.705061,20.2519,19.8258,18.6216,1.297693,2020,2,3,1
2020-02-21,20.6912,20.8088,20.5814,20.6989,20.6989,13516413,1.023691,20.2926,19.8642,18.6442,1.20988,2020,2,4,1
2020-02-24,19.6985,19.8758,19.6072,19.7841,19.7841,10434688,-4.419228,20.2957,19.8835,18.6641,1.581394,2020,2,0,1
2020-02-25,20.081,20.1634,20.0312,20.1135,20.1135,2912045,1.664652,20.3004,19.8981,18.6839,1.589704,2020,2,1,1
2020-02-26,19.5775,19.6446,19.5038,19.5709,19.5709,9952632,-2.697678,20.28,19.9065,18.6988,1.703256,2020,2,2,1
2020-02-27,19.5289,19.6605,19.3269,19.458,19.458,16084532,-0.576522,20.2579,19.9031,18.7139,1.705468,2020,2,3,1
2020-02-28,19.1135,19.242,18.999,19.1275,19.1275,8534636,-1.698706,20.2073,19.8927,18.728,1.712451,2020,2,4,1
2020-03-02,18.6695,18.8969,18.5335,18.7602,18.7602,31583817,-1.920119,20.1299,19.8795,18.7399,1.73174,2020,3,0,1
2020-03-03,19.1032,19.2128,18.9893,19.0989,19.0989,14017927,1.805063,20.095,19.8764,18.7531,1.720723,2020,3,1,1
2020-03-04,18.9791,19.0192,18.9305,18.9705,18.9705,11129578,-0.672027,20.0328,19.8732,18.7649,1.637507,2020,3,2,1
2020-03-05,19.0919,19.133,19.0368,19.0778,19.0778,8239572,0.565323,19.9565,19.8701,18.7748,1.566467,2020,3,3,1
2020-03-06,19.1415,19.1826,19.0302,19.0713,19.0713,7731106,-0.034015,19.8913,19.8644,18.7851,1.558192,2020,3,4,1
2020-03-09,19.2944,19.3431,19.1677,19.2161,19.2161,7860170,0.759516,19.8288,19.8655,18.7971,1.567819,2020,3,0,1
2020-03-10,19.1985,19.3889,19.0541,19.2442,19.2442,6867720,0.146061,19.7616,19.8677,18.8112,1.557689,2020,3,1,1
2020-03-11,18.8331,18.9212,18.7916,18.8796,18.8796,15249043,-1.894344,19.6739,19.8508,18.8243,1.589971,2020,3,2,1
2020-03-12,19.0955,19.3129,18.9585,19.1753,19.1753,5969930,1.566067,19.6112,19.8303,18.839,1.64449,2020,3,3,1
2020-03-13,19.0946,19.165,18.9711,19.0413,19.0413,4785326,-0.698626,19.5536,19.8054,18.8509,1.635306,2020,3,4,1
2020-03-16,18.7166,18.7664,18.5593,18.6088,18.6088,5973281,-2.271591,19.4758,19.7724,18.8613,1.694161,2020,3,0,1
2020-03-17,18.4871,18.653,18.3448,18.5104,18.5104,30199778,-0.528576,19.3765,19.7376,18.8711,1.625026,2020,3,1,1
2020-03-18,18.9324,19.0397,18.8435,18.9507,18.9507,16106791,2.378336,19.2924,19.7086,18.883,1.730738,2020,3,2,1
2020-03-19,19.3202,19.4339,19.0946,19.2075,19.2075,12172161,1.355425,19.2283,19.692,18.8949,1.773082,2020,3,3,1
2020-03-20,19.1562,19.4192,18.8551,19.1176,19.1176,4640803,-0.468421,19.1492,19.6759,18.9031,1.745302,2020,3,4,1
2020-03-23,19.0642,19.1228,18.9726,19.031,19.031,12686168,-0.452781,19.1116,19.6686,18.9118,1.46529,2020,3,0,1
2020-03-24,18.8647,19.1051,18.7152,18.955,18.955,8058173,-0.399623,19.0536,19.658,18.9208,1.39947,2020,3,1,1
2020-03-25,19.6163,19.6659,19.5137,19.5632,19.5632,14753248,3.208621,19.0532,19.6562,18.9317,1.484551,2020,3,2,1
2020-03-26,19.6081,19.767,19.5226,19.6812,19.6812,4986762,0.603559,19.0644,19.6602,18.9424,1.483529,2020,3,3,1
2020-03-27,19.7224,19.9278,19.6074,19.8123,19.8123,9972476,0.665763,19.0986,19.658,18.9514,1.428569,2020,3,4,1
2020-03-30,20.0933,20.2751,19.9396,20.1212,20.1212,8108763,1.559399,19.1667,19.67,18.9614,1.369263,2020,3,0,1
2020-03-31,20.143,20.3291,20.0045,20.1903,20.1903,5399364,0.343412,19.2213,19.6923,18.9724,1.326392,2020,3,1,1
2020-04-01,20.0901,20.2283,19.9698,20.1079,20.1079,13445546,-0.407958,19.2781,19.7119,18.9823,1.317633,2020,4,2,2
2020-04-02,19.9313,20.1133,19.8653,20.0469,20.0469,3373476,-0.303626,19.3266,19.7246,18.9907,1.322732,2020,4,3,2
2020-04-03,20.102,20.1933,19.9342,20.0252,20.0252,11470170,-0.108253,19.3743,19.7274,18.998,1.323694,2020,4,4,2
2020-04-06,20.1059,20.1742,19.9476,20.0156,20.0156,12178624,-0.047951,19.4143,19.7333,19.0048,1.319727,2020,4,0,2
2020-04-07,20.0786,20.3633,19.9526,20.2363,20.2363,5748508,1.10248,19.4639,19.7376,19.0115,1.334449,2020,4,1,2
2020-04-08,20.3295,20.3878,20.1922,20.2503,20.2503,4957880,0.069191,19.5324,19.743,19.0168,1.236219,2020,4,2,2
2020-04-09,20.4048,20.6127,20.2638,20.4712,20.4712,8508526,1.09102,19.5972,19.7545,19.0216,1.216192,2020,4,3,2
2020-04-10,20.5109,20.6908,20.2615,20.4408,20.4408,9756646,-0.148373,19.6672,19.7605,19.0256,1.197674,2020,4,4,2
2020-04-13,20.4557,20.5881,20.3289,20.4613,20.4613,7444796,0.10002,19.7598,19.7636,19.0302,1.028684,2020,4,0,2
2020-04-14,19.8466,19.9621,19.7289,19.8443,19.8443,16828797,-3.015072,19.8265,19.7645,19.0319,1.277285,2020,4,1,2
2020-04-15,20.1113,20.176,20.0616,20.1262,20.1262,29494148,1.420553,19.8853,19.7627,19.0335,1.213862,2020,4,2,2
2020-04-16,20.3329,20.3995,20.1685,20.2348,20.2348,6532055,0.539314,19.9366,19.7553,19.0373,1.1903,2020,4,3,2
2020-04-17,20.4381,20.6286,20.3498,20.5399,20.5399,3707911,1.507929,20.0077,19.7586,19.0423,1.207891,2020,4,4,2
2020-04-20,19.6928,19.856,19.4821,19.645,19.645,25094929,-4.356939,20.0384,19.7422,19.0438,1.599303,2020,4,0,2
2020-04-21,20.3655,20.4436,20.1984,20.2761,20.2761,35638673,3.212774,20.1045,19.736,19.0486,1.730085,2020,4,1,2
2020-04-22,20.2953,20.3356,20.197,20.2373,20.2373,10515064,-0.191763,20.1382,19.7281,19.0518,1.596485,2020,4,2,2
2020-04-23,20.7698,20.9503,20.3996,20.5785,20.5785,5546522,1.685938,20.1831,19.731,19.0566,1.629539,2020,4,3,2
2020-04-24,20.213,20.4203,20.049,20.2559,20.2559,9792466,-1.567617,20.2052,19.7323,19.0601,1.674436,2020,4,4,2
2020-04-27,20.5265,20.5912,20.3838,20.4482,20.4482,4858427,0.949623,20.2216,19.738,19.0669,1.652334,2020,4,0,2
2020-04-28,20.1193,20.3701,19.8772,20.1279,20.1279,15510318,-1.566617,20.2185,19.7306,19.0713,1.691869,2020,4,1,2
2020-04-29,20.0476,20.1811,19.8163,19.9492,19.9492,4193278,-0.887924,20.2105,19.7169,19.0741,1.701312,2020,4,2,2
2020-04-30,20.5349,20.5881,20.4823,20.5355,20.5355,10497385,2.939319,20.235,19.7178,19.077,1.82358,2020,4,3,2
2020-05-01,20.4473,20.8348,20.0922,20.4791,20.4791,4620306,-0.274674,20.2577,19.7134,19.0804,1.825134,2020,5,4,2
2020-05-04,20.658,20.9241,20.286,20.5507,20.5507,9233762,0.34946,20.2844,19.7288,19.0842,1.82528,2020,5,0,2
2020-05-05,20.7817,20.8783,20.7262,20.8227,20.8227,8098944,1.3235,20.3137,19.743,19.0893,1.83202,2020,5,1,2
2020-05-06,20.8577,21.0247,20.8095,20.9763,20.9763,10197786,0.737661,20.35,19.7711,19.0932,1.836389,2020,5,2,2
2020-05-07,20.9763,21.158,20.8383,21.0197,21.0197,8443393,0.207254,20.3775,19.8023,19.0977,1.82422,2020,5,3,2
2020-05-08,21.1829,21.3942,20.9197,21.1305,21.1305,4889857,0.527055,20.412,19.8424,19.1028,1.824692,2020,5,4,2
2020-05-11,22.009,22.2217,21.6756,21.8871,21.8871,19709516,3.580581,20.4832,19.9049,19.1111,1.976154,2020,5,0,2
2020-05-12,21.858,22.0848,21.6217,21.8483,21.8483,8045235,-0.177255,20.5834,19.9599,19.1193,1.816822,2020,5,1,2
2020-05-13,22.011,22.1164,21.7908,21.8956,21.8956,4611574,0.216218,20.6719,20.0184,19.1288,1.804549,2020,5,2,2
2020-05-14,22.1007,22.3236,21.9991,22.2215,22.2215,39694353,1.488422,20.7713,20.0813,19.1399,1.819778,2020,5,3,2
2020-05-15,22.5247,22.6591,22.4304,22.5647,22.5647,13886450,1.544654,20.8725,20.1511,19.1515,1.820882,2020,5,4,2
2020-05-18,22.9092,23.0947,22.7503,22.9357,22.9357,9657720,1.644044,21.037,20.2255,19.1668,1.434009,2020,5,0,2
